Date + Time:,2025-01-27 18:31:09.394527,Traffic detected:,False,Train distance:,3.284122887572721,cm
Date + Time:,2025-01-27 18:32:42.944486,Traffic detected:,False,Train distance:,3.268899305617992,cm
Date + Time:,2025-01-27 18:32:42.944486,Traffic detected:,False,Train distance:,3.2437726739780146,cm
Date + Time:,2025-01-27 18:32:42.944486,Traffic detected:,False,Train distance:,3.355023240036644,cm
Date + Time:,2025-01-27 18:32:42.944486,Traffic detected:,False,Train distance:,3.3330889277583533,cm
Date + Time:,2025-01-27 18:32:42.944486,Traffic detected:,False,Train distance:,3.385539053268872,cm
Date + Time:,2025-01-27 18:32:42.944486,Traffic detected:,False,Train distance:,3.397295708814795,cm
Date + Time:,2025-01-27 18:32:42.944486,Traffic detected:,False,Train distance:,3.3063832992560265,cm
Date + Time:,2025-01-27 18:32:42.944486,Traffic detected:,False,Train distance:,3.393485522133687,cm
Date + Time:,2025-01-27 18:32:42.944486,Traffic detected:,False,Train distance:,3.4103224265877543,cm
Date + Time:,2025-01-27 18:32:42.944486,Traffic detected:,False,Train distance:,3.4103224265877543,cm
Date + Time:,2025-01-27 18:32:42.944486,Traffic detected:,False,Train distance:,3.4045899827719945,cm
Date + Time:,2025-01-27 18:32:42.944486,Traffic detected:,False,Train distance:,3.414767643406776,cm
Date + Time:,2025-01-27 18:32:42.944486,Traffic detected:,False,Train distance:,3.4017409275850237,cm
Date + Time:,2025-01-27 18:32:42.944486,Traffic detected:,False,Train distance:,3.410322424636547,cm
Date + Time:,2025-01-27 18:32:42.944486,Traffic detected:,False,Train distance:,3.408417332271597,cm
Date + Time:,2025-01-27 18:32:42.944486,Traffic detected:,False,Train distance:,3.402702053225539,cm
Date + Time:,2025-01-27 18:32:42.944486,Traffic detected:,False,Train distance:,3.412227518952705,cm
Date + Time:,2025-01-27 18:32:42.944486,Traffic detected:,False,Train distance:,3.410974619544163,cm
Date + Time:,2025-01-27 18:32:42.944486,Traffic detected:,False,Train distance:,3.413188648495634,cm
Date + Time:,2025-01-27 18:32:42.944486,Traffic detected:,False,Train distance:,3.4074562046798746,cm
Date + Time:,2025-01-27 18:32:42.944486,Traffic detected:,False,Train distance:,3.410957456725668,cm
Date + Time:,2025-01-27 18:32:42.944486,Traffic detected:,False,Train distance:,3.4103224265877543,cm
Date + Time:,2025-01-27 18:32:42.944486,Traffic detected:,False,Train distance:,3.412244681771199,cm
Date + Time:,2025-01-27 18:32:42.944486,Traffic detected:,False,Train distance:,3.4077823021336826,cm
Date + Time:,2025-01-27 18:32:42.944486,Traffic detected:,False,Train distance:,3.412227518952705,cm
Date + Time:,2025-01-27 18:32:42.944486,Traffic detected:,False,Train distance:,3.4033370853146607,cm
Date + Time:,2025-01-27 18:32:42.944486,Traffic detected:,False,Train distance:,3.4096873944986323,cm
Date + Time:,2025-01-27 18:32:42.944486,Traffic detected:,False,Train distance:,3.33468508548799,cm
Date + Time:,2025-01-27 18:32:42.944486,Traffic detected:,False,Train distance:,3.3280086788502103,cm
Date + Time:,2025-01-27 18:32:42.944486,Traffic detected:,False,Train distance:,3.252045240296638,cm
Date + Time:,2025-01-27 18:38:30.982241,Traffic detected:,False,Train distance:,3.321040500395611,cm
Date + Time:,2025-01-27 18:38:30.982241,Traffic detected:,False,Train distance:,3.2584298790200137,cm
Date + Time:,2025-01-27 18:38:30.982241,Traffic detected:,False,Train distance:,3.309592775582587,cm
Date + Time:,2025-01-27 18:38:30.982241,Traffic detected:,False,Train distance:,3.2778069040257383,cm
Date + Time:,2025-01-27 18:38:30.982241,Traffic detected:,False,Train distance:,3.1370016503753955,cm
Date + Time:,2025-01-27 18:38:30.982241,Traffic detected:,False,Train distance:,3.2396707193825023,cm
Date + Time:,2025-01-27 18:38:30.982241,Traffic detected:,False,Train distance:,3.3076876832176367,cm
Date + Time:,2025-01-27 18:38:47.744088,Traffic detected:,False,Train distance:,3.3143640937578307,cm
Date + Time:,2025-01-27 18:38:47.744088,Traffic detected:,False,Train distance:,3.203748557837116,cm
Date + Time:,2025-01-27 18:38:47.744088,Traffic detected:,False,Train distance:,3.3340672162173632,cm
Date + Time:,2025-01-27 18:38:47.744088,Traffic detected:,False,Train distance:,3.3267557774904617,cm
Date + Time:,2025-01-27 18:38:47.744088,Traffic detected:,False,Train distance:,3.1160456304585296,cm
Date + Time:,2025-01-27 18:38:47.744088,Traffic detected:,False,Train distance:,3.327390809579583,cm
Date + Time:,2025-01-27 18:38:47.744088,Traffic detected:,False,Train distance:,3.325176786481734,cm
Date + Time:,2025-01-27 18:38:47.744088,Traffic detected:,False,Train distance:,3.368084281495385,cm
Date + Time:,2025-01-27 18:38:47.744088,Traffic detected:,False,Train distance:,3.3261207454013406,cm
Date + Time:,2025-01-27 18:38:47.744088,Traffic detected:,False,Train distance:,3.303568567754837,cm
Date + Time:,2025-01-27 18:38:47.744088,Traffic detected:,False,Train distance:,3.3162691861227813,cm
Date + Time:,2025-01-27 18:38:47.744088,Traffic detected:,False,Train distance:,3.327699744214897,cm
Date + Time:,2025-01-27 18:38:47.744088,Traffic detected:,False,Train distance:,3.2806731259336175,cm
Date + Time:,2025-01-27 18:39:22.197385,Traffic detected:,False,Train distance:,3.295295999485006,cm
Date + Time:,2025-01-27 18:39:22.197385,Traffic detected:,False,Train distance:,3.239996812933896,cm
Date + Time:,2025-01-27 18:39:22.197385,Traffic detected:,False,Train distance:,3.387461310403523,cm
Date + Time:,2025-01-27 18:39:22.197385,Traffic detected:,False,Train distance:,3.378879811400793,cm
Date + Time:,2025-01-27 18:39:22.197385,Traffic detected:,False,Train distance:,3.37760974722255,cm
Date + Time:,2025-01-27 18:39:22.197385,Traffic detected:,False,Train distance:,3.38238106149538,cm
Date + Time:,2025-01-27 18:39:22.197385,Traffic detected:,False,Train distance:,3.372203404763013,cm
Date + Time:,2025-01-27 18:39:22.197385,Traffic detected:,False,Train distance:,3.3725295022168207,cm
Date + Time:,2025-01-27 18:39:22.197385,Traffic detected:,False,Train distance:,3.3728555996706286,cm
Date + Time:,2025-01-27 18:39:22.197385,Traffic detected:,False,Train distance:,3.296257129027936,cm
Date + Time:,2025-01-27 18:39:22.197385,Traffic detected:,False,Train distance:,3.2889285274825397,cm
Date + Time:,2025-01-27 18:39:22.197385,Traffic detected:,False,Train distance:,3.334376150852677,cm
Date + Time:,2025-01-27 18:39:22.197385,Traffic detected:,False,Train distance:,3.345497778211893,cm
Date + Time:,2025-01-27 18:39:22.197385,Traffic detected:,False,Train distance:,3.3811110012195513,cm
Date + Time:,2025-01-27 18:39:22.197385,Traffic detected:,False,Train distance:,3.383651125673623,cm
Date + Time:,2025-01-27 18:39:22.197385,Traffic detected:,False,Train distance:,3.3718944701276996,cm
Date + Time:,2025-01-27 18:39:22.197385,Traffic detected:,False,Train distance:,3.3677581879439913,cm
Date + Time:,2025-01-27 18:39:22.197385,Traffic detected:,False,Train distance:,3.382054964041572,cm
Date + Time:,2025-01-27 18:39:22.197385,Traffic detected:,False,Train distance:,3.3798409409437227,cm
Date + Time:,2025-01-27 18:39:22.197385,Traffic detected:,False,Train distance:,3.3852472834032596,cm
Date + Time:,2025-01-27 18:39:22.197385,Traffic detected:,False,Train distance:,3.37760974722255,cm
Date + Time:,2025-01-27 18:39:22.197385,Traffic detected:,False,Train distance:,3.3881135014087245,cm
Date + Time:,2025-01-27 18:39:22.197385,Traffic detected:,False,Train distance:,3.282269283663254,cm
Date + Time:,2025-01-27 18:39:22.197385,Traffic detected:,False,Train distance:,3.3334321841282417,cm
Date + Time:,2025-01-27 18:40:35.233170,Traffic detected:,False,Train distance:,3.326137912122249,cm
Date + Time:,2025-01-27 18:40:35.233170,Traffic detected:,False,Train distance:,3.2724177204822804,cm
Date + Time:,2025-01-27 18:40:35.233170,Traffic detected:,False,Train distance:,3.386843441132896,cm
Date + Time:,2025-01-27 18:40:35.233170,Traffic detected:,False,Train distance:,3.3957338786733544,cm
Date + Time:,2025-01-27 18:40:35.233170,Traffic detected:,False,Train distance:,3.3719116329461936,cm
Date + Time:,2025-01-27 18:40:35.233170,Traffic detected:,False,Train distance:,3.381437094770945,cm
Date + Time:,2025-01-27 18:40:35.233170,Traffic detected:,False,Train distance:,3.3903275284089887,cm
Date + Time:,2025-01-27 18:40:35.233170,Traffic detected:,False,Train distance:,3.3935198477706763,cm
Date + Time:,2025-01-27 18:40:35.233170,Traffic detected:,False,Train distance:,3.401157383951386,cm
Date + Time:,2025-01-27 18:40:35.233170,Traffic detected:,False,Train distance:,3.3919236900410397,cm
Date + Time:,2025-01-27 18:40:35.233170,Traffic detected:,False,Train distance:,3.32898696730922,cm
Date + Time:,2025-01-27 18:42:42.602639,Traffic detected:,False,Train distance:,3.320422631124984,cm
Date + Time:,2025-01-27 18:42:42.602639,Traffic detected:,False,Train distance:,3.2345904665719445,cm
Date + Time:,2025-01-27 18:42:42.602639,Traffic detected:,False,Train distance:,3.334084379035857,cm
Date + Time:,2025-01-27 18:42:42.602639,Traffic detected:,False,Train distance:,3.3417047523980727,cm
Date + Time:,2025-01-27 18:42:42.602639,Traffic detected:,False,Train distance:,3.3922497874948476,cm
Date + Time:,2025-01-27 18:42:42.602639,Traffic detected:,False,Train distance:,3.40241028140872,cm
Date + Time:,2025-01-27 18:42:42.602639,Traffic detected:,False,Train distance:,3.370624409851871,cm
Date + Time:,2025-01-27 18:42:42.602639,Traffic detected:,False,Train distance:,3.388113505311139,cm
Date + Time:,2025-01-27 18:42:42.602639,Traffic detected:,False,Train distance:,3.3938459491268986,cm
Date + Time:,2025-01-27 18:42:42.602639,Traffic detected:,False,Train distance:,3.39573387477094,cm
Date + Time:,2025-01-27 18:42:42.602639,Traffic detected:,False,Train distance:,3.3986000966788192,cm
Date + Time:,2025-01-27 18:42:42.602639,Traffic detected:,False,Train distance:,3.3950988426818185,cm
Date + Time:,2025-01-27 18:42:42.602639,Traffic detected:,False,Train distance:,3.3919236900410397,cm
Date + Time:,2025-01-27 18:42:42.602639,Traffic detected:,False,Train distance:,3.3922497874948476,cm
Date + Time:,2025-01-27 18:42:42.602639,Traffic detected:,False,Train distance:,3.3947899119489193,cm
Date + Time:,2025-01-27 18:42:42.602639,Traffic detected:,False,Train distance:,3.3741256599464577,cm
Date + Time:,2025-01-27 18:42:42.602639,Traffic detected:,False,Train distance:,3.39763896713589,cm
Date + Time:,2025-01-27 18:42:42.602639,Traffic detected:,False,Train distance:,3.403989280222276,cm
Date + Time:,2025-01-27 18:42:42.602639,Traffic detected:,False,Train distance:,3.3915975925872317,cm
Date + Time:,2025-01-27 18:42:42.602639,Traffic detected:,False,Train distance:,3.399561226221749,cm
Date + Time:,2025-01-27 18:42:42.602639,Traffic detected:,False,Train distance:,3.3938287824059894,cm
Date + Time:,2025-01-27 18:42:42.602639,Traffic detected:,False,Train distance:,3.380167038397531,cm
Date + Time:,2025-01-27 18:42:42.602639,Traffic detected:,False,Train distance:,3.3143812565763255,cm
Date + Time:,2025-01-27 18:42:42.602639,Traffic detected:,False,Train distance:,3.2396878822009962,cm
Date + Time:,2025-01-27 18:43:45.097932,Traffic detected:,False,Train distance:,3.3016634714874726,cm
Date + Time:,2025-01-27 18:43:45.097932,Traffic detected:,False,Train distance:,3.2701865306635227,cm
Date + Time:,2025-01-27 18:43:45.097932,Traffic detected:,False,Train distance:,3.320096533671176,cm
Date + Time:,2025-01-27 18:43:45.097932,Traffic detected:,False,Train distance:,3.3893835655869684,cm
Date + Time:,2025-01-27 18:43:45.097932,Traffic detected:,False,Train distance:,3.3973128696820822,cm
Date + Time:,2025-01-27 18:43:45.097932,Traffic detected:,False,Train distance:,3.3944638144951114,cm
Date + Time:,2025-01-27 18:43:45.097932,Traffic detected:,False,Train distance:,3.384938348767946,cm
Date + Time:,2025-01-27 18:43:45.097932,Traffic detected:,False,Train distance:,3.3862084090437747,cm
Date + Time:,2025-01-27 18:43:45.097932,Traffic detected:,False,Train distance:,3.392884819583969,cm
Date + Time:,2025-01-27 18:43:45.097932,Traffic detected:,False,Train distance:,3.373490627857336,cm
Date + Time:,2025-01-27 18:43:45.097932,Traffic detected:,False,Train distance:,3.3970039389491826,cm
Date + Time:,2025-01-27 18:43:45.097932,Traffic detected:,False,Train distance:,3.381746029406258,cm
Date + Time:,2025-01-27 18:43:45.097932,Traffic detected:,False,Train distance:,3.377626910041044,cm
Date + Time:,2025-01-27 18:43:45.097932,Traffic detected:,False,Train distance:,3.3843033166788246,cm
